"CWNS_ID","FACILITY_ID","STATE_CODE","CONGRESSIONAL_DISTRICT_ID","CD_PRIMARY_FLAG"
"08209000126",3500278,CO,"0802",Y
"33000306002",3611165,NH,"3301",Y
"33000021003",3611168,NH,"3302",Y
"12000018002",1239575,FL,"1210",Y
"36009086004",1221433,NY,"3623",Y
"08000006001",1066814,CO,"0804",Y
"44000000036",3610603,RI,"4402",Y
"12000101007",409106,FL,"1217",Y
"13000649001",1109467,GA,"1309",Y
"53200802009",3506080,WA,"5303",Y
"40000177001",1172564,OK,"4001",Y
"12000101005",398310,FL,"1217",Y
"40000615001",1172788,OK,"4002",Y
"12000053003",3508240,FL,"1214",Y
"12000000035",3608441,FL,"1214",Y
"19000001001",1123450,IA,"1902",Y
"19000006001",1123455,IA,"1903",Y
"19000016001",1123465,IA,"1903",Y
"47000090001",1235031,TN,"4706",Y
"12000000082",3610675,FL,"1204",Y
"33000293001",3610677,NH,"3301",Y
"33000293002",3610678,NH,"3301",Y
"33000040003",3610680,NH,"3302",Y
"12000000083",3610681,FL,"1202",Y
"27000012001",1147905,MN,"2702",Y
"49000003001",1170361,UT,"4904",Y
"04001903017",1069556,AZ,"0406",Y
"23000147001",3293817,ME,"2301",Y
"55000000056",3609678,WI,"5506",Y
"34007117001",1073867,NJ,"3403",Y
"19000830001",1124176,IA,"1901",Y
"29000000234",3607813,MO,"2906",Y
"48003085001",1227818,TX,"4831",Y
"53000000077",3610352,WA,"5304",Y
"27000136001",1148008,MN,"2702",Y
"12000700060",3500472,FL,"1211",Y
"39000000168",3610361,OH,"3914",Y
"37007814001",1153642,NC,"3707",Y
"27000048001",1147938,MN,"2704",Y
"13000795001",1109618,GA,"1308",Y
"53000000090",3610379,WA,"5305",Y
"53000000090",3610379,WA,"5304",
"48000000160",3610511,TX,"4810",Y
"54004505001",1095245,WV,"5401",Y
"49000000018",3610716,UT,"4901",Y
"19000574001",1123956,IA,"1904",Y
"19000905001",1124242,IA,"1901",Y
"48000240001",1227753,TX,"4819",Y
"19000000177",3610691,IA,"1901",Y
"17000356001",1113624,IL,"1716",Y
"36003002001",1220321,NY,"3618",Y
"54004601001",1095252,WV,"5402",Y
"25000237004",3609948,MA,"2504",Y
"25000213002",3609949,MA,"2502",Y
"19000440001",1123834,IA,"1904",Y
"19000251001",1123668,IA,"1902",Y
"34006225001",1073825,NJ,"3401",Y
"33000076002",3610741,NH,"3301",Y
"33000065002",3610743,NH,"3302",Y
"33000050002",3610744,NH,"3302",Y
"34002396001",1073567,NJ,"3406",Y
"25000770002",3609985,MA,"2503",Y
"36000000502",3610763,NY,"3624",Y
"33000092003",3610765,NH,"3301",Y
"33000086002",3610766,NH,"3302",Y
"12000157004",1078327,FL,"1218",Y
"54002099912",491466,WV,"5401",Y
"36000000336",3607004,NY,"3621",Y
"12000022001",1078143,FL,"1211",Y
"36000000478",3610387,NY,"3618",Y
"37001806002",1153233,NC,"3710",Y
"37003301001",1153336,NC,"3701",Y
"53200802004",3506020,WA,"5301",Y
"48000000155",3610503,TX,"4810",Y
"54000000083",3610508,WV,"5402",Y
"06000000214",3610513,CA,"0613",Y
"27003904001",1148316,MN,"2707",Y
"37003306001",1153339,NC,"3701",Y
"36008267001",1221334,NY,"3625",Y
"27007615001",1148429,MN,"2707",Y
"29000000226",3607805,MO,"2908",Y
"29001067001",1133349,MO,"2906",Y
"25000382003",3609857,MA,"2503",Y
"25000271003",3610099,MA,"2509",Y
"36004072001",1220773,NY,"3621",Y
"25000227002",3610139,MA,"2502",Y
"19000204001",1123623,IA,"1903",Y
"18000405001",1120185,IN,"1802",Y
"34006451001",1073847,NJ,"3401",Y
"34007304001",1073887,NJ,"3403",Y
"19000382001",1123778,IA,"1901",Y
"09000000035",3610718,CT,"0901",Y
"09000000037",3610721,CT,"0904",Y
"09000000038",3610722,CT,"0902",Y
"40000000001",3610726,OK,"4001",Y
"40000094001",1236860,OK,"4004",Y
"33000033002",3610731,NH,"3302",Y
"36000000496",3610733,NY,"3622",Y
"34002046001",1073510,NJ,"3412",Y
"25000520002",3609930,MA,"2501",Y
"25000150002",3609946,MA,"2502",Y
"19000395001",1123791,IA,"1901",Y
"34002240001",1073539,NJ,"3406",Y
"33000089004",3610740,NH,"3301",Y
"34001033001",1073302,NJ,"3411",Y
"19000228001",1123646,IA,"1901",Y
"19000277001",1123691,IA,"1904",Y
"19000416001",1123810,IA,"1903",Y
"25000000008",3610151,MA,"2502",Y
"25000000008",3610151,MA,"2501",
"25000000008",3610151,MA,"2508",
"25000000008",3610151,MA,"2509",
"25000000008",3610151,MA,"2510",
"25000000008",3610151,MA,"2503",
"25000000008",3610151,MA,"2506",
"25000000008",3610151,MA,"2505",
"25000000008",3610151,MA,"2507",
"53000000051",3610163,WA,"5306",Y
"53000000051",3610163,WA,"5303",
"54000000075",3610201,WV,"5402",Y
"13000000559",3610222,GA,"1311",Y
"36005062001",1220873,NY,"3621",Y
"36008287001",1221340,NY,"3624",Y
"56000098001",1194845,WY,"5600",Y
"56000002001",1194773,WY,"5600",Y
"18120000066",3532136,IN,"1805",Y
"16000038001",1128584,ID,"1601",Y
"16000134001",1128667,ID,"1602",Y
"12000701020",3501044,FL,"1203",Y
"12000701025",3501049,FL,"1218",Y
"18000015001",1120067,IN,"1805",Y
"18000155001",1120135,IN,"1801",Y
"08000000317",3610422,CO,"0807",Y
"06000000213",3610443,CA,"0645",Y
"25000560002",3609940,MA,"2509",Y
"12000261002",398236,FL,"1211",Y
"36000000497",3610757,NY,"3621",Y
"25001400002",3609993,MA,"2502",Y
"33000092002",3610764,NH,"3301",Y
"36000000505",3610779,NY,"3603",Y
"33000051003",3610783,NH,"3301",Y
"12000125001",1078270,FL,"1219",Y
"37004204001",1153412,NC,"3701",Y
"49000146002",1170492,UT,"4901",Y
"27000000145",3610798,MN,"2701",Y
"37005203001",1236378,NC,"3703",Y
"08000000197",3608800,CO,"0805",Y
"08202000000",424173,CO,"0805",Y
"49000132001",1170480,UT,"4903",Y
"40000000005",3610815,OK,"4001",Y
"48000000189",3610836,TX,"4813",Y
"13000000522",3609704,GA,"1301",Y
"25000211003",3609989,MA,"2501",Y
"25000243003",3609994,MA,"2501",Y
"25000079003",3610002,MA,"2505",Y
"25000065003",3610005,MA,"2501",Y
"19000140001",1123568,IA,"1903",Y
"25000890002",3610027,MA,"2501",Y
"25000057002",3610047,MA,"2502",Y
"25000122002",3610049,MA,"2508",Y
"25001140002",3610076,MA,"2501",Y
"25000023002",3610078,MA,"2506",Y
"25000247003",3610095,MA,"2504",Y
"25000082002",3610098,MA,"2506",Y
"25000058002",3610107,MA,"2506",Y
"25000377002",3610116,MA,"2505",Y
"25001410002",3610141,MA,"2501",Y
"19000000169",3610147,IA,"1901",Y
"27000330001",1148153,MN,"2706",Y
"29004092001",1134102,MO,"2907",Y
"36008080001",1232171,NY,"3623",Y
"37001021001",1153162,NC,"3707",Y
"48000000111",3609229,TX,"4828",Y
"56000000086",3610341,WY,"5600",Y
"27000040001",1147932,MN,"2701",Y
"56000093001",1238690,WY,"5600",Y
"53000000088",3610377,WA,"5304",
"53000000088",3610377,WA,"5305",Y
"16000156001",1128684,ID,"1602",Y
"33000022001",1100916,NH,"3302",Y
"37005106001",1153468,NC,"3713",Y
"33000217003",3610704,NH,"3301",Y
"54000104001",1094691,WV,"5402",Y
"20000103001",1130115,KS,"2004",Y
"19000000179",3610709,IA,"1902",Y
"54001005001",1094762,WV,"5401",Y
"06000000223",3610714,CA,"0646",Y
"19000333001",1123738,IA,"1904",Y
"33000042001",1100938,NH,"3302",Y
"33000077003",3610747,NH,"3301",Y
"33000244001",3610748,NH,"3302",Y
"08209000155",3501037,CO,"0804",Y
"33000054002",3610753,NH,"3302",Y
"12000261001",2805164,FL,"1211",Y
"25000135003",3609941,MA,"2503",Y
"25000000007",3609906,MA,"2502",Y
"25000214002",3609931,MA,"2501",Y
"25001500002",3609953,MA,"2503",Y
"25000391002",3610053,MA,"2501",Y
"36000000501",3610762,NY,"3624",Y
"19001037001",1124316,IA,"1904",Y
"37000000079",3609618,NC,"3701",Y
"23000044001",1142478,ME,"2302",Y
"50000000054",3609737,VT,"5000",Y
"19000000173",3610176,IA,"1904",Y
"29000000338",3610225,MO,"2904",Y
"55000000124",3610250,WI,"5507",Y
"08000000116",3608617,CO,"0803",Y
"27006301004",1148376,MN,"2708",Y
"04001315001",1069451,AZ,"0404",Y
"08000000326",3610436,CO,"0803",Y
"08000000327",3610437,CO,"0807",Y
"19000922001",1124258,IA,"1901",Y
"25000075003",3609817,MA,"2508",Y
"33000005001",1100901,NH,"3301",Y
"48004142001",1183452,TX,"4826",Y
"08000000338",3610474,CO,"0803",Y
"08000044001",1066848,CO,"0808",Y
"48000000136",3610484,TX,"4819",Y
"36003119001",1220559,NY,"3619",Y
"13000000590",3610621,GA,"1309",Y
"40000786001",1172868,OK,"4004",Y
"33000312002",3610638,NH,"3301",Y
"34002310011",442666,NJ,"3407",Y
"48000000190",3610837,TX,"4810",Y
"40000627001",1172793,OK,"4003",Y
"40000067001",1172487,OK,"4003",Y
"48000000205",3610852,TX,"4813",Y
"48000000225",3610872,TX,"4801",Y
"12000141004",3508166,FL,"1201",Y
"49000000019",3610889,UT,"4904",Y
"08000000171",3608750,CO,"0808",Y
"12000103004",2835080,FL,"1219",Y
"12000104002",1078248,FL,"1226",Y
"12000700018",3500382,FL,"1202",Y
"04001360001",1069490,AZ,"0405",Y
"01000143001",1101978,AL,"0107",Y
"54000000073",3610190,WV,"5402",Y
"18005174001",1120466,IN,"1808",Y
"13000000565",3610362,GA,"1314",Y
"33000058001",1100949,NH,"3302",Y
"53000000096",3610385,WA,"5308",Y
"53000000096",3610385,WA,"5302",
"37003614001",1153375,NC,"3714",Y
"12000000066",3610418,FL,"1212",Y
"18005353001",1120486,IN,"1806",Y
"08000000316",3610421,CO,"0803",Y
"18000000057",3609141,IN,"1804",Y
"20001523001",1230943,KS,"2002",Y
"53200802003",3506000,WA,"5302",Y
"39000000169",3610444,OH,"3914",Y
"39000000171",3610446,OH,"3914",Y
"23000122001",1142561,ME,"2302",Y
"25000210003",3609792,MA,"2501",Y
"56000000091",3610451,WY,"5600",Y
"13000160001",1109165,GA,"1308",Y
"25000087002",3610022,MA,"2504",Y
"36000000500",3610760,NY,"3624",Y
"25000374002",3610068,MA,"2504",Y
"36000000503",3610770,NY,"3624",Y
"33000005002",3610773,NH,"3301",Y
"41000000167",3610776,OR,"4105",Y
"37000000114",3610797,NC,"3710",Y
"37000000117",3610803,NC,"3708",Y
"49000041001",1170396,UT,"4903",Y
"37009605001",1236404,NC,"3713",Y
"25000144002",3610111,MA,"2501",Y
"25000139002",3610057,MA,"2503",Y
"25000250002",3610129,MA,"2503",Y
"37006313005",1153544,NC,"3709",Y
"12000144001",1078302,FL,"1201",Y
"53200802103",3507419,WA,"5302",Y
"12000145002",3236271,FL,"1201",Y
"34006226001",1073826,NJ,"3401",Y
"27000160001",1148025,MN,"2708",Y
"40000000003",3610813,OK,"4004",Y
"40000000008",3610819,OK,"4003",Y
"48000000176",3610823,TX,"4834",Y
"48000005007",1227738,TX,"4828",Y
"37008107001",1153684,NC,"3711",Y
"27000006001",1147898,MN,"2708",Y
"13000000531",3609720,GA,"1308",Y
"13000506001",1109304,GA,"1308",Y
"40000415001",1172672,OK,"4003",Y
"13000000536",3609729,GA,"1302",Y
"20000406001",1130231,KS,"2003",Y
"20000914001",1230914,KS,"2002",Y
"19000000175",3610179,IA,"1902",Y
"54000000072",3610187,WV,"5402",Y
"01000000153",3610191,AL,"0104",Y
"13000000555",3610194,GA,"1305",Y
"06000000210",3610259,CA,"0605",Y
"27000001002",1147878,MN,"2702",Y
"08100200022",448828,CO,"0804",Y
"08000000313",3610315,CO,"0803",Y
"18000061001",1234172,IN,"1807",Y
"18000061001",1234172,IN,"1805",
"12000000070",3610432,FL,"1205",Y
"36000000486",3610442,NY,"3624",Y
"48009075001",1184498,TX,"4811",Y
"19000837001",1124182,IA,"1901",Y
"25000002002",3610007,MA,"2506",Y
"12000121001",1078268,FL,"1206",Y
"09000000039",3610723,CT,"0905",Y
"33000076003",3610805,NH,"3301",Y
"51000000139",3610903,VA,"5106",Y
"41000000181",3610911,OR,"4101",Y
"37009501001",1153784,NC,"3705",Y
"27000000149",3610912,MN,"2701",Y
"48000000240",3610923,TX,"4819",Y
"13000000615",3610937,GA,"1306",Y
"08000245001",1067034,CO,"0803",Y
"12000000090",3610952,FL,"1203",Y
"48000000261",3610958,TX,"4803",Y
"48000000262",3610959,TX,"4813",Y
"50000000059",3609743,VT,"5000",Y
"44000020001",1144302,RI,"4401",Y
"53000000058",3610240,WA,"5309",Y
"53000000058",3610240,WA,"5301",
"53000000058",3610240,WA,"5307",
"53000000065",3610302,WA,"5303",Y
"08000000318",3610423,CO,"0803",Y
"27003905001",1148317,MN,"2707",Y
"13000999021",3538836,GA,"1302",Y
"48000000147",3610495,TX,"4827",Y
"28000830001",1160383,MS,"2803",Y
"06000000216",3610529,CA,"0613",Y
"25000940002",3610039,MA,"2506",Y
"54004101011",494389,WV,"5401",Y
"36007029001",1221072,NY,"3624",Y
"37000000108",3610533,NC,"3707",Y
"48000000177",3610824,TX,"4801",Y
"48000000179",3610826,TX,"4801",Y
"48000000181",3610828,TX,"4836",Y
"48000000182",3610829,TX,"4806",Y
"48000000184",3610831,TX,"4813",Y
"48000000187",3610834,TX,"4811",Y
"48000000188",3610835,TX,"4803",Y
"40000013001",1172431,OK,"4005",Y
"48000000196",3610843,TX,"4813",Y
"40000404001",1172665,OK,"4002",Y
"48000000207",3610854,TX,"4813",Y
"48000000210",3610857,TX,"4813",Y
"48000000212",3610859,TX,"4825",Y
"48000000214",3610861,TX,"4823",Y
"48000000226",3610873,TX,"4806",Y
"18000051001",1234170,IN,"1806",Y
"18000004063",413902,IN,"1803",Y
"27000000133",3609702,MN,"2704",Y
"25000102003",3609781,MA,"2509",Y
"25000235003",3609805,MA,"2501",Y
"25000760003",3609808,MA,"2509",Y
"25000018002",3609850,MA,"2509",Y
"25000190003",3609862,MA,"2501",Y
"25000074004",3609887,MA,"2502",Y
"25000198003",3609921,MA,"2504",Y
"25000105002",3609938,MA,"2507",Y
"25000034002",3609945,MA,"2509",Y
"25000256003",3609955,MA,"2508",Y
"25000215002",3609956,MA,"2501",Y
"25001430003",3609958,MA,"2509",Y
"25001510002",3609961,MA,"2501",Y
"25000106002",3609964,MA,"2507",Y
"19000046001",1123493,IA,"1903",Y
"25000049002",3609974,MA,"2502",Y
"25000107003",3610000,MA,"2502",Y
"25000167002",3610013,MA,"2509",Y
"25000255002",3610025,MA,"2508",Y
"25001070002",3610062,MA,"2509",Y
"25000262003",3610075,MA,"2502",Y
"25000156002",3610109,MA,"2508",Y
"25001340002",3610123,MA,"2501",Y
"40000201001",1172585,OK,"4003",Y
"48000000204",3610851,TX,"4827",Y
"48000000206",3610853,TX,"4804",Y
"48000000209",3610856,TX,"4823",Y
"48000000227",3610874,TX,"4823",Y
"18000000072",3610909,IN,"1809",Y
"18000000073",3610910,IN,"1805",Y
"06008076001",1176022,CA,"0646",Y
"37009804001",1153813,NC,"3701",Y
"48000000238",3610921,TX,"4810",Y
"19000158001",1123583,IA,"1902",Y
"19000194001",1123615,IA,"1903",Y
"48000000270",3610968,TX,"4815",Y
"48000000273",3610971,TX,"4815",Y
"18004751001",1120409,IN,"1803",Y
"18000067001",1120101,IN,"1804",Y
"18001619001",1234185,IN,"1809",Y
"18000829001",1120224,IN,"1808",Y
"12000013001",1078128,FL,"1205",Y
"19000243002",3502421,IA,"1902",Y
"13000657001",1109475,GA,"1303",Y
"56000096001",1238691,WY,"5600",Y
"44000010001",1144292,RI,"4401",Y
"37001201001",1153174,NC,"3710",Y
"06005106001",1175638,CA,"0613",Y
"37007904001",1153665,NC,"3706",Y
"08000000309",3609721,CO,"0806",
"08000000309",3609721,CO,"0807",Y
"08000000309",3609721,CO,"0801",
"08000000309",3609721,CO,"0804",
"08000000309",3609721,CO,"0803",
"08000000309",3609721,CO,"0802",
"13000000532",3609724,GA,"1309",Y
"19000000172",3610174,IA,"1904",Y
"13000129001",1109131,GA,"1309",Y
"06003016001",1175384,CA,"0624",Y
"48001238001",1183017,TX,"4815",Y
"48000000159",3610510,TX,"4811",Y
"18002101001",2911850,IN,"1805",Y
"13000000575",3610521,GA,"1303",Y
"40000766001",1172856,OK,"4002",Y
"19000004001",1123453,IA,"1903",Y
"36009123001",1232193,NY,"3626",Y
"33000061002",3610668,NH,"3302",Y
"54001192001",1239021,WV,"5401",Y
"20000470002",1130285,KS,"2002",Y
"18005591001",1120505,IN,"1805",Y
"33000077002",3610746,NH,"3301",Y
"33000052003",3610751,NH,"3302",Y
"33000071001",1100961,NH,"3302",Y
"33000045003",3610782,NH,"3302",Y
"12000156001",1078324,FL,"1218",Y
"08000218001",1067010,CO,"0803",Y
"48000000229",3610876,TX,"4814",Y
"48000000230",3610877,TX,"4819",Y
"37006401001",1153550,NC,"3701",Y
"36000000507",3610887,NY,"3603",Y
"08201200015",3527016,CO,"0802",Y
"12000700019",3500384,FL,"1202",Y
"40000000016",3610896,OK,"4003",Y
"33000328002",3610898,NH,"3302",Y
"48000000123",3609624,TX,"4815",Y
"25000199004",3609779,MA,"2504",Y
"25000179007",3609785,MA,"2502",Y
"25000078003",3609816,MA,"2503",Y
"25000201004",3609885,MA,"2504",Y
"25000101003",3609900,MA,"2506",Y
"25000053003",3609902,MA,"2506",Y
"25000263003",3609907,MA,"2502",Y
"25000261003",3609914,MA,"2501",Y
"25000430002",3609917,MA,"2503",Y
"25000027003",3609920,MA,"2506",Y
"25001520002",3609982,MA,"2501",Y
"25000137002",3609983,MA,"2509",Y
"25000110002",3610016,MA,"2505",Y
"25000088002",3610032,MA,"2505",Y
"25000229003",3610077,MA,"2509",Y
"25001260002",3610102,MA,"2509",Y
"25001370002",3610126,MA,"2509",Y
"25000083003",3610137,MA,"2508",Y
"25000386002",3610142,MA,"2505",Y
"19000263001",1123679,IA,"1902",Y
"19000264001",1123680,IA,"1901",Y
"19000405001",1123799,IA,"1902",Y
"53000000045",3610152,WA,"5305",Y
"29003087002",1133917,MO,"2903",Y
"20000125001",1130134,KS,"2001",Y
"25000153003",3609809,MA,"2502",Y
"06025053001",3154588,CA,"0621",Y
"36000000277",3606868,NY,"3623",Y
"48000000283",3610984,TX,"4813",Y
"48000000293",3610995,TX,"4817",Y
"48000000302",3611004,TX,"4819",Y
"48000000303",3611005,TX,"4811",Y
"18000118001",1120129,IN,"1801",Y
"48000000305",3611007,TX,"4823",Y
"48000000306",3611008,TX,"4811",Y
"48000000308",3611010,TX,"4828",Y
"48000000309",3611011,TX,"4823",Y
"48000000312",3611014,TX,"4817",Y
"48000000313",3611015,TX,"4811",Y
"48000000314",3611016,TX,"4819",Y
"13000000621",3611017,GA,"1306",Y
"36004034001",1220734,NY,"3620",Y
"19000839001",1124184,IA,"1902",Y
"25000253003",3609777,MA,"2508",Y
"25000091003",3609799,MA,"2504",Y
"25000390003",3609821,MA,"2501",Y
"25000068002",3609870,MA,"2501",Y
"25000252002",3609874,MA,"2505",Y
"25000044003",3609898,MA,"2501",Y
"25000218003",3609905,MA,"2503",Y
"25000480002",3609924,MA,"2503",Y
"25000230002",3609929,MA,"2509",Y
"25000530002",3609934,MA,"2503",Y
"25000236002",3609937,MA,"2501",Y
"25000580002",3609944,MA,"2501",Y
"25000265003",3609968,MA,"2504",Y
"19000137001",1123565,IA,"1903",Y
"25000930002",3610036,MA,"2501",Y
"25000164002",3610044,MA,"2501",Y
"25000095003",3610045,MA,"2506",Y
"25000125002",3610091,MA,"2505",Y
"25000240003",3610103,MA,"2503",Y
"25001270002",3610104,MA,"2501",Y
"25001300002",3610115,MA,"2501",Y
"19000223001",1123641,IA,"1904",Y
"53000000047",3610154,WA,"5303",Y
"53000000047",3610154,WA,"5310",
"53000000052",3610165,WA,"5305",Y
"06001026001",1175194,CA,"0601",Y
"12000120004",1239625,FL,"1211",Y
"33000317001",3610711,NH,"3301",Y
"08000229001",1067019,CO,"0803",Y
"33000034001",1100930,NH,"3302",Y
"51000000140",3610904,VA,"5106",Y
"18000000071",3610908,IN,"1805",Y
"27005006001",1148321,MN,"2707",Y
"48000000233",3610916,TX,"4827",Y
"48000000239",3610922,TX,"4815",Y
"48000000242",3610925,TX,"4831",Y
"48000000248",3610931,TX,"4813",Y
"37006204001",1153530,NC,"3708",Y
"13000000612",3610933,GA,"1306",Y
"19001030001",1124309,IA,"1901",Y
"48000000249",3610938,TX,"4819",Y
"48000000254",3610946,TX,"4806",Y
"37000000083",3609628,NC,"3702",Y
"29002499001",1233265,MO,"2904",Y
"23000154001",1142588,ME,"2302",Y
"06000000204",3609644,CA,"0602",Y
"34006284001",1073832,NJ,"3401",Y
"04000000145",3609669,AZ,"0405",Y
"36008004001",1221203,NY,"3624",Y
"55000000078",3610206,WI,"5506",Y
"54000000076",3610260,WV,"5401",Y
"49000000012",3610286,UT,"4903",Y
"55000000152",3610292,WI,"5501",Y
"53000000063",3610300,WA,"5303",Y
"50000000062",3610307,VT,"5000",Y
"12000701015",3501035,FL,"1205",Y
"18000052001",1234171,IN,"1806",Y
"53000000091",3610380,WA,"5308",Y
"12000701040",3501082,FL,"1216",Y
"27004401001",1231537,MN,"2701",Y
"53001535001",1180970,WA,"5301",Y
"27044000669",3500982,MN,"2708",Y
"25001440002",3609972,MA,"2502",Y
"25000259003",3609895,MA,"2505",Y
"25001360002",3610124,MA,"2506",Y
"25001290002",3610114,MA,"2502",Y
"13000605001",1109414,GA,"1303",Y
"53001510001",1180969,WA,"5305",Y
"48000000316",3611020,TX,"4808",Y
"48000000317",3611021,TX,"4813",Y
"48000000319",3611023,TX,"4813",Y
"48000000320",3611024,TX,"4817",Y
"48000000321",3611025,TX,"4806",Y
"48000000322",3611026,TX,"4836",Y
"48000000327",3611031,TX,"4814",Y
"48000000328",3611032,TX,"4825",Y
"48000000329",3611033,TX,"4801",Y
"48000000330",3611034,TX,"4812",Y
"01000336001",1102152,AL,"0102",Y
"13000000517",3609641,GA,"1301",Y
"36009127001",1221480,NY,"3624",Y
"27000318001",1148141,MN,"2706",Y
"25000194003",3609814,MA,"2504",Y
"25000200003",3609815,MA,"2502",Y
"25000039002",3609820,MA,"2503",Y
"25000073003",3609823,MA,"2503",Y
"25000008003",3609827,MA,"2503",Y
"25000170003",3609830,MA,"2502",Y
"25000269003",3609877,MA,"2504",Y
"25000221003",3609967,MA,"2504",Y
"25000244002",3609969,MA,"2506",Y
"19000125001",1234639,IA,"1904",Y
"25000225002",3610010,MA,"2506",Y
"25000205002",3610014,MA,"2505",Y
"25000234002",3610069,MA,"2505",Y
"25001120002",3610074,MA,"2506",Y
"25000207003",3610131,MA,"2503",Y
"19000000171",3610149,IA,"1901",Y
"53000000044",3610150,WA,"5304",Y
"53000000044",3610150,WA,"5308",
"53000000044",3610150,WA,"5305",
"34001340001",1073431,NJ,"3410",Y
"50000000066",3610311,VT,"5000",Y
"55000000161",3610325,WI,"5506",Y
"25000100002",3609992,MA,"2502",Y
"26007003022",3539157,MI,"2601",Y
"25000067003",3609860,MA,"2501",Y
"33000283001",3610622,NH,"3301",Y
"40000123567",3537577,OK,"4002",Y
"26007003080",3539473,MI,"2601",Y
"18000000070",3610667,IN,"1806",Y
"41000000170",3610787,OR,"4102",Y
"33000088001",2871969,NH,"3301",Y
"12000103003",2832340,FL,"1219",Y
"53200802109",3507425,WA,"5304",Y
"37007601001",1153616,NC,"3709",Y
"48000000266",3610964,TX,"4836",Y
"18000331001",1120167,IN,"1808",Y
"18000006001",1120061,IN,"1804",Y
"53001330001",1180947,WA,"5304",Y
"48000000271",3610969,TX,"4825",Y
"18000230001",1120148,IN,"1803",Y
"48000000272",3610970,TX,"4819",Y
"18000851001",1120225,IN,"1808",Y
"48000000284",3610985,TX,"4823",Y
"37000000085",3609632,NC,"3705",Y
"36000000466",3609653,NY,"3624",Y
"01000102001",1101934,AL,"0105",Y
"34003127001",1073644,NJ,"3406",Y
"53001360001",1180952,WA,"5305",Y
"50000055001",1094106,VT,"5000",Y
"53000000059",3610241,WA,"5303",Y
"55000000128",3610254,WI,"5506",Y
"48000000127",3610296,TX,"4835",Y
"18004672001",1120397,IN,"1805",Y
"53000000064",3610301,WA,"5303",Y
"37004902001",1153449,NC,"3710",Y
"53000000078",3610353,WA,"5308",
"53000000078",3610353,WA,"5304",Y
"12000000063",3610367,FL,"1222",Y
"18002040001",1120264,IN,"1806",Y
"27000345001",1148166,MN,"2706",Y
"37002406001",1153275,NC,"3707",Y
"19000919001",1124256,IA,"1901",Y
"48001028001",1182896,TX,"4823",Y
"39000000172",3610447,OH,"3914",Y
"25000160002",3609976,MA,"2501",Y
"25000251002",3610097,MA,"2502",Y
"25000206002",3610127,MA,"2502",Y
"33000601003",3610641,NH,"3302",Y
"55002350001",1229190,WI,"5503",Y
"37003309001",1153340,NC,"3701",Y
"06005055001",1175574,CA,"0613",Y
"48000000331",3611035,TX,"4819",Y
"41000000182",3611036,OR,"4101",Y
"53000000110",3611038,WA,"5302",Y
"33000040001",1100936,NH,"3302",Y
"40000000018",3611039,OK,"4005",Y
"31000230003",3510836,NE,"3101",Y
"40000000019",3611040,OK,"4002",Y
"40000000020",3611041,OK,"4003",Y
"40000000022",3611043,OK,"4004",Y
"18000107001",1120119,IN,"1801",Y
"40000000023",3611044,OK,"4002",Y
"19000081001",1123521,IA,"1901",Y
"40000478001",1172714,OK,"4003",Y
"36000000380",3608115,NY,"3625",Y
"37000000082",3609626,NC,"3701",Y
"19000727001",1124089,IA,"1902",Y
"29000000337",3609639,MO,"2907",Y
"47000725001",1166092,TN,"4702",Y
"37000000090",3609654,NC,"3701",Y
"01000031001",1101859,AL,"0107",Y
"56000076001",1238684,WY,"5600",Y
"27000004001",1147896,MN,"2703",Y
"36004004004",1220697,NY,"3620",Y
"19000755001",1124110,IA,"1903",Y
"17000076001",1113365,IL,"1715",Y
"53000000054",3610167,WA,"5306",Y
"56000099029",479042,WY,"5600",Y
"18000064001",1120100,IN,"1807",Y
"18005011001",1120446,IN,"1808",Y
"13000000564",3610298,GA,"1314",Y
"27000069001",1147953,MN,"2704",Y
"19000897001",1124235,IA,"1903",Y
"55000000173",3610336,WI,"5502",Y
"34001093001",1073318,NJ,"3411",Y
"08000000181",3608765,CO,"0804",Y
"41000000174",3610791,OR,"4105",Y
"51000044002",1192636,VA,"5107",Y
"48000000286",3610987,TX,"4819",Y
"27000000152",3610988,MN,"2702",Y
"48000000292",3610994,TX,"4836",Y
"18000004086",412237,IN,"1804",Y
"48000000295",3610997,TX,"4815",Y
"48000000299",3611001,TX,"4819",Y
"40000065001",1172485,OK,"4002",Y
"40000609001",1172785,OK,"4002",Y
"27000122001",1147998,MN,"2706",Y
"19000285001",1123698,IA,"1902",Y
"40000686001",1172825,OK,"4002",Y
"40000630001",1236885,OK,"4002",Y
"27000099001",1147978,MN,"2703",Y
"40000178001",1172565,OK,"4001",Y
"40000037001",1172458,OK,"4003",Y
"40000116001",1172529,OK,"4005",Y
"37000000120",3611045,NC,"3708",Y
"04001312001",1069442,AZ,"0403",Y
"19000000161",3609684,IA,"1903",Y
"06008047001",1176001,CA,"0623",Y
"13000000514",3609607,GA,"1304",Y
"06000000208",3609709,CA,"0624",Y
"01000207002",1102046,AL,"0107",Y
"08000000203",3608815,CO,"0805",Y
"54004210001",1095212,WV,"5402",Y
"50000000049",3609722,VT,"5000",Y
"47001120001",1235067,TN,"4707",Y
"34004461001",1073731,NJ,"3401",Y
"50000000052",3609735,VT,"5000",Y
"54004901001",1095272,WV,"5402",Y
"53000000048",3610157,WA,"5306",Y
