"CWNS_ID","FACILITY_ID","STATE_CODE","RESPONSIBLE_ENTITY","AUTHORITY_NAME"
"56000000003",3608944,WY,Y,City of Casper
"34001187001",1073355,NJ,,Bergen County Utilities Authority
"34001005001",1073296,NJ,,Bergen County Utilities Authority
"56000000041",3609330,WY,Y,Big Horn County SWDD
"37000000033",3609333,NC,,Wake County
"36000000432",3609340,NY,Y,Cattaraugus County
"37000000034",3609341,NC,,Chadbourn Stormwater System
"36000000441",3609415,NY,Y,Town of Whitestown
"08000125001",1066925,CO,,COLORADO CITY METRO DIST
"27000000165",3611225,MN,Y,Hawk Creek Watershed Project
"27000000127",3609425,MN,Y,Hawk Creek Watershed Project
"27000000129",3609428,MN,Y,Carlton SWCD
"37000000048",3609445,NC,Y,Town of Garysburg
"36000000447",3609512,NY,Y,Waddington (T)
"41000000146",3609516,OR,Y,Polk County
"36008158001",1221305,NY,Y,Town of Canandaigua
"08209000073",3500225,CO,Y,East Alamosa WSD
"50000000041",3609144,VT,Y,"Chelsea, Town of"
"50000000041",3609144,VT,,"Chelsea, Town of"
"36000000460",3609633,NY,Y,Jefferson Community College
"19000000165",3609719,IA,Y,City of Ames
"34009506001",1073968,NJ,,Vernon Township
"55000000062",3610172,WI,Y,"Anson, Town of"
"55000000068",3610173,WI,Y,"Beloit, Town of"
"18000000038",3608511,IN,Y,Northwest Shelby County RSD
"48000000337",3611057,TX,Y,USDA-Canyon Service Center
"36000000509",3611060,NY,Y,Southampton (V)
"36001021005",3501243,NY,Y,Southampton (V)
"36000000510",3611061,NY,Y,Southampton (V)
"48000000340",3611064,TX,Y,USDA-Clarksville Service Center
"33000097004",3611190,NH,Y,Edgewood Park Cooperative
"33000097005",3611191,NH,Y,Edgewood Park Cooperative
"27000000168",3611423,MN,Y,Craig Franzmeier
"23000227001",1142630,ME,Y,Town of Whitneyville
"49000000149",3613574,UT,Y,Swaner Eco Center
"05000006001",1104863,AR,,Jonesboro
"05000500002",1105286,AR,,Hot Springs
"49000000152",3613580,UT,Y,Trout Unlimited
"23000042001",1142476,ME,Y,Town of Hartland POTW
"49000000154",3613615,UT,Y,Trout Unlimited
"13000000065",3606967,GA,Y,City of Blakely
"55000000336",3613623,WI,Y,Spring Green Golf Club
"13000000276",3607207,GA,Y,City of Bostwick
"55009937001",1207005,WI,Y,Stephensville Sanitary District #1
"39000000262",3613621,OH,Y,Franklin County Board of Commissioners
"39002813010",3529517,OH,Y,Franklin County Board of Commissioners
"39000000261",3613620,OH,Y,Franklin County Board of Commissioners
"39000000263",3613622,OH,Y,Franklin County Board of Commissioners
"39000000287",3613976,OH,Y,Franklin County Board of Commissioners
"13000000211",3607142,GA,Y,Carnesville City Government
"55004790001",1206661,WI,Y,Village of Theresa
"55002280002",3510456,WI,Y,Glenn Tetzlaff
"04000000168",3613783,AZ,Y,Coconino Department of Environmental Quality
"13000000303",3607234,GA,Y,City of Graham
"13000000805",3613004,GA,Y,City of Hapeville
"42000000216",3613864,PA,Y,WYOMING COUNTY
"42000000187",3613831,PA,Y,JEFFERSON COUNTY
"42000000185",3613828,PA,Y,LACKAWANNA COUNTY
"42000000175",3613818,PA,Y,MCKEAN COUNTY
"13000000233",3607164,GA,Y,Town of Irwinton
"13000000343",3607274,GA,Y,Town of Junction City
"13000000347",3607278,GA,Y,Town of Lilly
"13000000254",3607185,GA,Y,Town of Lyerly
"13000000285",3607216,GA,Y,Town of Martin
"13000000270",3607201,GA,Y,City of Molena
"21000106001",1139569,KY,Y,MAYFIELD STP
"48000000430",3613891,TX,Y,Aransas County
"13000000364",3607295,GA,Y,Town of Tarrytown
"13000000360",3607291,GA,Y,TOWN OF TALKING ROCK
"13000000350",3607281,GA,Y,City of Summertown
"13000000214",3607145,GA,Y,Town of Ochlocknee
"13000000206",3607137,GA,Y,City of  Poulan Public Works Department
"34000000029",3613988,NJ,Y,New Jersey State Dep. of Env. Protection (NJDEP)
"24000000067",3613982,MD,Y,Maryland Department of Environment
"24000000072",3614008,MD,Y,Maryland Department of Environment
"24000000055",3613881,MD,Y,Wicomico County
"24000000056",3613882,MD,Y,Wicomico County
"24000000057",3613883,MD,Y,Wicomico County
"24000000054",3613880,MD,Y,Wicomico County
"01000000185",3614021,AL,Y,Town of White Hall
"05000000109",3614027,AR,Y,AR Department of Corrections
"26000000023",3614031,MI,Y,Allegan County Conservation District
"05000000110",3614033,AR,Y,Northwest Arkansas Regional Planning Commission
"29004021001",3500903,MO,Y,Camden County Commission
"08209000032",3500184,CO,Y,Aspen Park Metropolitan District
"08000000061",3607991,CO,Y,Aspen Park Metropolitan District
"08168000000",436041,CO,Y,Aspen Park Metropolitan District
"06000000099",3607878,CA,Y,Dina Breitstein
"29000000296",3608019,MO,Y,City of Twin Oaks
"54003045001",1095081,WV,Y,Morgantown Utility Board
"36005080001",3483920,NY,Y,Caroga (T)
"36000000540",3611675,NY,Y,Caroga (T)
"01000000131",3608288,AL,,Wilcox County Water and Sewer District
"06000000125",3608290,CA,Y,Rancho California Water District
"06000000132",3608439,CA,Y,Rancho California Water District
"13000000445",3608292,GA,Y,Columbia County Board of Commissioners
"13000000399",3607608,GA,,Dunwoody
"47000625001",1166070,TN,,Harriman STP
"35000000085",3608522,NM,Y,Sierra County
"35000000072",3608377,NM,Y,Sierra County
"36006081001",1220994,NY,Y,Oriskany (V)
"08209000078",3500230,CO,Y,Town of Crested Butte
"08000000112",3608596,CO,Y,Town of Crested Butte
"17000000055",3608623,IL,Y,"ROSCOE, VILLAGE OF"
"53001790001",1181002,WA,Y,Garfield Town of
"08209000050",3500202,CO,Y,"Naturita, Town of"
"36000000422",3608859,NY,Y,Niagara (T)
"08000183001",1066977,CO,,"Ordway, Town of"
"08201200024",3527336,CO,,"Ordway, Town of"
"08000000219",3608875,CO,,"Ordway, Town of"
"06003050001",1175418,CA,Y,City of Lompoc
"08000025001",1066830,CO,Y,"PUEBLO, CITY OF"
"08179000000",455350,CO,Y,"PUEBLO, CITY OF"
"37000000030",3609293,NC,,Town of Autryville
"56000000026",3609309,WY,Y,"Glenrock, Town of"
"56000000033",3609319,WY,Y,"LaGrange, Town of"
"08000303001",1067089,CO,Y,"WIGGINS, TOWN OF"
"08201200067",3530236,CO,Y,"WIGGINS, TOWN OF"
"08000000297",3609334,CO,Y,"WIGGINS, TOWN OF"
"36000000431",3609337,NY,Y,City of Canandaigua
"13000000092",3606994,GA,Y,Cleveland
"13000567001",1109366,GA,Y,Cleveland
"36000000449",3609552,NY,,Development Authority of the North Country
"08000000156",3608719,CO,Y,Grand Valley Drainage District
"08000000157",3608720,CO,Y,Grand Valley Drainage District
"37000000067",3609568,NC,Y,Town of Spencer - Stormwater
"13000000689",3611577,GA,,Peachtree City Water and Sewer Authority
"13000753002",3364355,GA,,Peachtree City Water and Sewer Authority
"13000753003",3364356,GA,,Peachtree City Water and Sewer Authority
"13000000507",3609570,GA,,Peachtree City Water and Sewer Authority
"48000000355",3611095,TX,Y,USDA-Albany Service Center
"18000000043",3608535,IN,Y,Town of Franklin
"33000258002",3611157,NH,Y,Barrington Oaks Cooperative
"33000023004",3611164,NH,Y,Brookview Cooperative
"49000015001",1170372,UT,Y,Kale Watkins
"13000576001",1109385,GA,,Still Waters Engineering
"30000000018",3611220,MT,Y,Gallatin Canyon County W&S District
"23000000009",3611250,ME,Y,Goosefare Brook Watershed
"01000000157",3611252,AL,Y,Town of Addison
"13000000655",3611319,GA,Y,Habersham County Development Authority (HCDA)
"13000000647",3611304,GA,Y,Habersham County Development Authority (HCDA)
"21000247001",1235507,KY,,City of Hartford
"55000000099",3610231,WI,Y,Lafayette Town
"42002118003",1195889,PA,Y,LACKAWANNA RIVER BASIN SEWER AUTHORITY
"50000000074",3611800,VT,Y,Vernon Advent Christian Home
"36006092001",1221005,NY,Y,Town of Whitestown
"08201200069",3530296,CO,,Falcon Highlands MD
"08000000146",3608668,CO,,Falcon Highlands MD
"48000000138",3610486,TX,Y,USDA- Refugio Service Center
"54000316001",1094721,WV,,Boone County Public Service District
"25001090003",3610070,MA,Y,Town of Richmond
"55005080001",1206710,WI,Y,City of Waupaca
"33000140002",3610683,NH,Y,Town of Marlborough
"25001310002",3610120,MA,Y,Town of Wendell
"25001410002",3610141,MA,Y,Town of Windsor
"33000601003",3610641,NH,Y,Cheshire County Commisioners
"33000093002",3610727,NH,Y,Town of Rollinsford
"36000000496",3610733,NY,Y,Skaneateles Lake Association/Lake Watershed
"33000102001",1100988,NH,Y,Cheshire County
"40000000003",3610813,OK,Y,Chickasha Municipal Authority
"48000000244",3610927,TX,Y,USDA-Quanah Service Center
"48000000245",3610928,TX,Y,USDA-Lower Neches SWCD
"12000000098",3611259,FL,Y,North Port
"12000000099",3611263,FL,Y,North Port
"47000157001",1165986,TN,Y,"Brentwood, City of"
"47000157003",3612275,TN,Y,"Brentwood, City of"
"42000000075",3611441,PA,Y,West Mifflin Borough
"21000157002",3611448,KY,Y,Augusta Regional Sewer Authority
"42000000083",3611456,PA,Y,McCandless Township
"39000000190",3611556,OH,Y,Village of Marble Cliff
"13000000688",3611557,GA,Y,Thunderbolt
"13000000758",3612440,GA,Y,Thunderbolt
"36003028006",1220387,NY,Y,Town of Wappinger
"13000000240",3607171,GA,Y,Oak Park Public Works
"13000000281",3607212,GA,Y,City of Leslie
"12000000030",3608107,FL,Y,Village of Key Biscayne
"47000515002",3612277,TN,,"Franklin, City of"
"13000000280",3607211,GA,Y,Town of Centralhatchee
"39005012001",2950402,OH,,City of Maumee
"13000000338",3607269,GA,Y,City Of Daisy
"39000000276",3613799,OH,,Muskingum Watershed Conservancy District
"39000000271",3613778,OH,,Muskingum Watershed Conservancy District
"39007010001",3529496,OH,,Muskingum Watershed Conservancy District
"39000000274",3613781,OH,,Muskingum Watershed Conservancy District
"39000000273",3613780,OH,,Muskingum Watershed Conservancy District
"39000000278",3613865,OH,Y,Lindsay Summit
"13000000234",3607165,GA,Y,City of Helen
"24000000049",3613661,MD,Y,Anne Arundel County Board of Education
"13000000288",3607219,GA,Y,Town of Higgston
"13000000139",3607052,GA,Y,City of Morgan
"13000000242",3607173,GA,Y,City of Morven
"21000001001",1139468,KY,,Lexington-Fayette Urban County Government
"48000000432",3613893,TX,Y,Atascosa County
"48000000433",3613894,TX,Y,Armstrong County
"42000000214",3613859,PA,Y,BEDFORD COUNTY
"13000000189",3607120,GA,Y,City of Woodbury
"13000000308",3607239,GA,Y,City of White Plains
"13000000087",3606989,GA,Y,City of Washington
"42000000206",3613851,PA,Y,CAMERON COUNTY
"13000000738",3612245,GA,Y,Town of Tyrone
"13000000273",3607204,GA,Y,Town of Toomsboro
"42000000217",3613920,PA,Y,CARBON COUNTY
"42000000203",3613848,PA,Y,CENTRE COUNTY
"48000000466",3613948,TX,Y,Collin County
"51000186001",1192788,VA,Y,Western Virginia Water Authority
"51000219003",1192837,VA,Y,Western Virginia Water Authority
"13000278002",1109280,GA,Y,Eatonton-Putnam Water & Sewer Authority
"13000000830",3613256,GA,Y,Eatonton-Putnam Water & Sewer Authority
"13000000831",3613259,GA,Y,Eatonton-Putnam Water & Sewer Authority
"24000000052",3613869,MD,Y,City of Brunswick
"26000000008",3612336,MI,Y,Michigan State Univ. Institute of Water Research
"26000000009",3612337,MI,Y,Michigan State Univ. Institute of Water Research
"05000000111",3614037,AR,Y,"AR Dept. of Parks, Heritage, and Tourism"
"08000246001",1067035,CO,,BATTLEMENT MESA
"06000000112",3608022,CA,Y,"Lancaster, City of"
"06000000113",3608023,CA,Y,"Lancaster, City of"
"41000000046",3608036,OR,Y,Rogue Valley Council of Governments
"54002010001",1094900,WV,Y,Town of Marmet Sanitary Board
"35000066001",1145078,NM,,"CAPITAN, VILLAGE OF"
"38000000009",3607670,ND,,"DICKINSON, CITY OF"
"17000000037",3608145,IL,Y,"WOOD RIVER, CITY OF"
"01000000132",3608457,AL,Y,"Forkland, Town of"
"47000952001",1166139,TN,,"Millersville, City of"
"36000000414",3608475,NY,Y,Sparta (T)
"41000000076",3608487,OR,Y,Salmon Drift Creek Watershed Council
"41000000085",3608496,OR,Y,South Umpqua Rural Community Partnership
"06000000137",3608581,CA,Y,"Ridgecrest, City of"
"08000107001",1066908,CO,,"Olathe, Town of"
"08201200023",3527316,CO,,"Olathe, Town of"
"54000000055",3609196,WV,Y,WV DEP
"55000000054",3609255,WI,Y,WI Department of Natural Resources
"34002065001",1073516,NJ,,"Rutgers, the State University of New Jersey"
"41000000142",3609509,OR,Y,Malheur County
"34003250001",1073648,NJ,,Howell Township
"39000072022",3516276,OH,Y,Highland County Board of County Commissioners
"39000072002",1080498,OH,Y,Highland County Board of County Commissioners
"39000072023",3516277,OH,Y,Highland County Board of County Commissioners
"39000072001",1080497,OH,Y,Highland County Board of County Commissioners
"47000000016",3609363,TN,Y,Morgan County WWTP
"37002309001",1153257,NC,,Town of Lawndale
"13000000558",3610218,GA,Y,Acworth
"13000000559",3610222,GA,Y,Acworth
"13000000560",3610228,GA,,Smyrna
"04001713001",1069544,AZ,Y,City of Show Low
"25000022004",3609782,MA,Y,Town of Braintree
"55004050001",1206577,WI,Y,Rewey Wastewater Treatment Facility
"33000001002",3610612,NH,Y,Town of Alton
"25001240002",3609868,MA,Y,Town of Topsfield
"25000058002",3610107,MA,Y,Town of Wakefield
"13000000165",3607096,GA,Y,City of Franklin Springs Utilities
"13000000610",3610655,GA,Y,City of Franklin Springs Utilities
"33000150005",3610687,NH,Y,Town of Swanzey
"33000058002",3610688,NH,Y,Town of Allenstown
"33000601007",3610700,NH,Y,Merrimack County Commissioners
"33000302002",3610706,NH,Y,Town of Litchfield
"48000000343",3611067,TX,Y,USDA-Miami Service Center
"01000000155",3611091,AL,Y,Coffeeville Utilities Board
"48000000359",3611100,TX,Y,USDA-Hillsboro Service Center
"48000000365",3611108,TX,Y,USDA-Tulia Service Center
"48000000375",3611123,TX,Y,USDA-Woodville Program Delivery Office
"18000000082",3611136,IN,Y,City of Charlestown
"48000000395",3611151,TX,Y,USDA-Decatur Service Center
"49000000024",3611170,UT,Y,Hyrum
"34000000017",3604803,NJ,Y,Burlington County Bridge Commission
"40000000027",3611175,OK,Y,Oklahoma Forestry Services
"33000318002",3611197,NH,Y,Loon Estates Cooperative
"37001001001",1153146,NC,Y,Town of Southport
"27000000161",3611212,MN,Y,East Otter Tail SWCD
"54000000089",3611240,WV,Y,Tyler County PSD
"69000000013",3611316,MP,Y,Commonwealth Utilities Corporation
"54002604001",1239025,WV,Y,Town of Mason
"36007231001",1221195,NY,,Village of Trumansburg
"13000000561",3610234,GA,Y,Smyrna
"13000000560",3610228,GA,,Smyrna
"13000000582",3610541,GA,Y,City of Tignall
"25000041003",3609846,MA,Y,City of Pittsfield
"12000056009",3508841,FL,Y,Hillsborough County Public Utilities
"12000520002",3251676,FL,Y,Hillsborough County Public Utilities
"12000515001",1078449,FL,Y,Hillsborough County Public Utilities
"12000516001",1078450,FL,Y,Hillsborough County Public Utilities
"12000000078",3610577,FL,Y,Hillsborough County Public Utilities
"12000056007",1078177,FL,Y,Hillsborough County Public Utilities
"48000000240",3610923,TX,Y,USDA-Plainview Service Center
"48000000241",3610924,TX,Y,USDA-Memphis Service Center
"48000000371",3611118,TX,Y,USDA-Mount Pleasant Service Center
"21000259001",1139684,KY,,Irvington STP
"13000000235",3607166,GA,Y,Town of Dearing
"05000009003",1104870,AR,,Blytheville
"05000009003",1104870,AR,,Blytheville
"13000000801",3613000,GA,Y,City of Euharlee
"24000088001",1214403,MD,,POCOMOKE CITY
"05000005001",1104862,AR,,Fayetteville
"05000005002",3060868,AR,,Fayetteville
"13000000100",3607013,GA,Y,City of Hogansville
"13000000271",3607202,GA,Y,City of Jenkinsburg
"39000000280",3613872,OH,Y,Columbus Public Health
"13000000182",3607113,GA,Y,City of Norman Park
"24000000053",3613870,MD,Y,SBGP
"21000001001",1139468,KY,,Lexington-Fayette Urban County Government
"04000000163",3613503,AZ,Y,Yavapai County Developmental Services
"48000000437",3613898,TX,Y,Baylor County
"42000000212",3613857,PA,Y,BERKS COUNTY
"48000000450",3613914,TX,Y,Burleson County
"13000000262",3607193,GA,Y,City of Whigham
"51000000311",3613903,VA,Y,ASLI V LLLP
"13000000263",3607194,GA,Y,City of Tiger
"13000000322",3607253,GA,Y,Tallulah Falls
"48000000456",3613936,TX,Y,Carson County
"42000000200",3613845,PA,Y,CLEARFIELD COUNTY
"13000000358",3607289,GA,Y,City of Sharon
"48000000462",3613944,TX,Y,Clay County
"48000000467",3613949,TX,Y,Collingsworth County
"48000000468",3613950,TX,Y,Colorado County
"53000000133",3613956,WA,Y,Skagit County Port of
"42000000220",3613972,PA,Y,FULTON COUNTY
"42000000171",3613814,PA,Y,PERRY COUNTY
"13000000701",3611742,GA,Y,City of Ringgold
"13000000335",3607266,GA,Y,Town of Rocky Ford
"13000000194",3607125,GA,Y,City of Rutledge
"24000063001",1214339,MD,Y,St. Mary's County Metropolitan Commission
"42000000081",3611454,PA,Y,City of Lancaster
"05000000108",3614026,AR,Y,AR Dept of Human Services
"26000000026",3614038,MI,Y,Annis Water Resource Institute
"05000000112",3614039,AR,Y,Willow Slough Drainage District
"20000000037",3614042,KS,Y,Unified School District #498 - Valley Heights
"48000000487",3614047,TX,Y,Donley County
"48000000488",3614048,TX,Y,Duval County
"48000000490",3614050,TX,Y,Ector County
"48000000493",3614053,TX,Y,Ellis County
"48000000494",3614054,TX,Y,Erath County
"48000000496",3614056,TX,Y,Fannin County
"48000000498",3614059,TX,Y,Fisher County
"48000000499",3614060,TX,Y,Floyd County
"48000000502",3614063,TX,Y,Freestone County
"48000000503",3614064,TX,Y,Gaines County
"48000000504",3614065,TX,Y,Galveston County
"48000000506",3614067,TX,Y,Gillespie County
"48000000507",3614068,TX,Y,Glasscock County
"48000000509",3614070,TX,Y,Gonzales County
"48000000515",3614076,TX,Y,Hamilton County
"48000000516",3614077,TX,Y,Hansford County
"48000000519",3614080,TX,Y,Harris County
"48000000522",3614083,TX,Y,Haskell County
"48000000523",3614084,TX,Y,Hays County
"48000000524",3614085,TX,Y,Hemphill County
"51000324001",1235997,VA,Y,Inboden Environmental Services
"51000175001",1192769,VA,Y,Montgomery County Public Service Authority
"48000000526",3614090,TX,Y,Hill County
"56000000088",3610390,WY,Y,Big Horn Canal Irrigation District
"36009086002",1221432,NY,Y,Town of Elma
"36009086005",1221434,NY,Y,Town of Elma
"36009086004",1221433,NY,Y,Town of Elma
"25000244002",3609969,MA,Y,Town of Georgetown
"39000000173",3610448,OH,Y,Trumbull County Sanitary Engineer
"39000000171",3610446,OH,Y,Trumbull County Sanitary Engineer
"39000000174",3610449,OH,Y,Trumbull County Sanitary Engineer
"39000000169",3610444,OH,Y,Trumbull County Sanitary Engineer
"39000000172",3610447,OH,Y,Trumbull County Sanitary Engineer
"39000000170",3610445,OH,Y,Trumbull County Sanitary Engineer
"25000050003",3609812,MA,Y,Town of Holbrook
"18000000062",3609537,IN,Y,Town of Patoka
"13000000579",3610525,GA,Y,Social Circle
"13000172001",1109178,GA,Y,Social Circle
"13000000580",3610526,GA,Y,Social Circle
"13000172003",1109180,GA,Y,Social Circle
"40000000016",3610896,OK,Y,Ponca City
"40000012001",1172430,OK,Y,Ponca City
"13000000778",3612899,GA,Y,Hall County
"13000000779",3612901,GA,Y,Hall County
"13000000624",3611062,GA,Y,Hall County
"33000017003",3611184,NH,Y,Tamworth Pines Cooperative
"33000161004",3611185,NH,Y,Tanglewood Cooperative
"08106000000",413171,CO,,GMS Consulting Engineers
"39000044002",1080467,OH,,"DLZ Ohio, Inc."
"04002502001",1069621,AZ,Y,Big Park Domestic Wastewater Improvement District
"23000000012",3611258,ME,Y,Kimball Brook Watershed
"13000575010",1109384,GA,Y,Rockdale County Water Resources
"13000575008",1109382,GA,Y,Rockdale County Water Resources
"13000000629",3611217,GA,Y,Rockdale County Water Resources
"13000575007",1109381,GA,Y,Rockdale County Water Resources
"13000575009",1109383,GA,Y,Rockdale County Water Resources
"13000000630",3611219,GA,Y,Rockdale County Water Resources
"13000575004",1109378,GA,Y,Rockdale County Water Resources
"23000255009",3465515,ME,Y,Department of Environmental Protection
"23000261001",500963,ME,Y,Department of Environmental Protection
"23000000025",3611289,ME,Y,Department of Environmental Protection
"23000000027",3611291,ME,Y,Department of Environmental Protection
"23000000028",3611292,ME,Y,Department of Environmental Protection
"23000000030",3611301,ME,Y,Department of Environmental Protection
"23000000034",3612267,ME,Y,Department of Environmental Protection
"23000255015",3465700,ME,Y,Department of Environmental Protection
"23000255010",3465550,ME,Y,Department of Environmental Protection
"23000271001",500977,ME,Y,Department of Environmental Protection
"23000255016",3465710,ME,Y,Department of Environmental Protection
"23000255012",3465616,ME,Y,Department of Environmental Protection
"23000255011",3465590,ME,Y,Department of Environmental Protection
"23000255004",3465370,ME,Y,Department of Environmental Protection
"23000255006",3465470,ME,Y,Department of Environmental Protection
"23000000038",3612746,ME,Y,Department of Environmental Protection
"23000255002",3464850,ME,Y,Department of Environmental Protection
"23000000039",3612747,ME,Y,Department of Environmental Protection
"23000000023",3611287,ME,Y,Department of Environmental Protection
"23000000029",3611300,ME,Y,Department of Environmental Protection
"23000000031",3611303,ME,Y,Department of Environmental Protection
"23000255008",3465510,ME,Y,Department of Environmental Protection
"23000266001",500970,ME,Y,Department of Environmental Protection
"23000269001",500974,ME,Y,Department of Environmental Protection
"23000000040",3612748,ME,Y,Department of Environmental Protection
"23000000041",3612749,ME,Y,Department of Environmental Protection
"23000265001",500968,ME,Y,Department of Environmental Protection
"23000264001",500966,ME,Y,Department of Environmental Protection
"23000262001",500964,ME,Y,Department of Environmental Protection
"23000268001",500972,ME,Y,Department of Environmental Protection
"23000260001",500962,ME,Y,Department of Environmental Protection
"23000000059",3613764,ME,,Department of Environmental Protection
"23000255007",3465490,ME,Y,Department of Environmental Protection
"23000191001",1142615,ME,,Department of Environmental Protection
"23000255005",3465390,ME,Y,Department of Environmental Protection
"23000255013",3465630,ME,Y,Department of Environmental Protection
"23000255014",3465690,ME,Y,Department of Environmental Protection
"23000255017",3465717,ME,Y,Department of Environmental Protection
"23000000024",3611288,ME,Y,Department of Environmental Protection
"23000000026",3611290,ME,Y,Department of Environmental Protection
"23000000036",3612492,ME,,Department of Environmental Protection
"23000255003",3465010,ME,Y,Department of Environmental Protection
"23000267001",500971,ME,Y,Department of Environmental Protection
"23000263001",500965,ME,Y,Department of Environmental Protection
"08000268001",1067057,CO,Y,"Victor, City of"
"08000000290",3609292,CO,Y,"Victor, City of"
"01000000158",3611327,AL,Y,"Skyline, Town of"
"01000000158",3611327,AL,,"Skyline, Town of"
"06000000230",3611330,CA,Y,City of Lodi
"17000000104",3611352,IL,Y,Clearview Sanitary District
"01000000159",3611354,AL,Y,Dallas County Commission
"01000000159",3611354,AL,,Dallas County Commission
"36003064001",1220470,NY,Y,Village of Tuxedo Park
"36003101001",1220528,NY,Y,Village of Upper Nyack
"12000133011",3509696,FL,Y,City of Ocala
"36007023001",1221066,NY,Y,Town of Vestal
"49000000026",3611434,UT,Y,Nibley
"21000156001",1139599,KY,Y,City of Auburn
"37006907001",3486703,NC,Y,"Oriental, Town of"
"42000000077",3611444,PA,Y,Hermitage
"21000157001",1139600,KY,Y,City of Augusta
"49000000030",3611443,UT,Y,Bountiful
"49000065012",3611457,UT,Y,Clinton
"21000244001",1139671,KY,,Greenup Wastewater Collection
"39004581601",2806488,OH,,City of Stow
"39000000187",3611471,OH,Y,City of Stow
"55009690002",1206926,WI,Y,Eric Donaldson
"21000303001",1235516,KY,,City of New Haven
"49000000041",3611490,UT,Y,Southwest Utah Public Health Department
"21000159002",372437,KY,,City of Bardstown
"36004059001",1220757,NY,Y,Coxsackie (V)
"54000316001",1094721,WV,Y,Boone County Public Service District
"17000000035",3608105,IL,Y,"ST JOSEPH, VILLAGE OF"
"45000000080",3608520,SC,Y,MetroConnects
"16000083001",1128633,ID,,"TROY, CITY OF"
"06000000133",3608440,CA,Y,City of Redding Public Works
"45000000109",3608906,SC,Y,SC Dept of Health & Environmental Control
"45000000117",3608915,SC,Y,SC Dept of Health & Environmental Control
"45000000118",3608916,SC,Y,SC Dept of Health & Environmental Control
"45000000120",3608918,SC,Y,SC Dept of Health & Environmental Control
"45000000123",3608922,SC,Y,SC Dept of Health & Environmental Control
"45000000125",3608924,SC,Y,SC Dept of Health & Environmental Control
"45000000127",3608926,SC,Y,SC Dept of Health & Environmental Control
"45000000128",3608927,SC,Y,SC Dept of Health & Environmental Control
"45000000129",3608928,SC,Y,SC Dept of Health & Environmental Control
"45000000131",3608930,SC,Y,SC Dept of Health & Environmental Control
"45000000133",3608932,SC,Y,SC Dept of Health & Environmental Control
"45000000090",3608887,SC,Y,SC Dept of Health & Environmental Control
"45000000091",3608888,SC,Y,SC Dept of Health & Environmental Control
"45000000092",3608889,SC,Y,SC Dept of Health & Environmental Control
"45000000093",3608890,SC,Y,SC Dept of Health & Environmental Control
"45000000094",3608891,SC,Y,SC Dept of Health & Environmental Control
"45000000095",3608892,SC,Y,SC Dept of Health & Environmental Control
"45000000096",3608893,SC,Y,SC Dept of Health & Environmental Control
"45000000097",3608894,SC,Y,SC Dept of Health & Environmental Control
"45000000098",3608895,SC,Y,SC Dept of Health & Environmental Control
"45000000116",3608914,SC,Y,SC Dept of Health & Environmental Control
"45000000113",3608911,SC,Y,SC Dept of Health & Environmental Control
"45000000107",3608904,SC,Y,SC Dept of Health & Environmental Control
"45000000110",3608907,SC,Y,SC Dept of Health & Environmental Control
"45000000105",3608902,SC,Y,SC Dept of Health & Environmental Control
"45000000108",3608905,SC,Y,SC Dept of Health & Environmental Control
"45000000119",3608917,SC,Y,SC Dept of Health & Environmental Control
"45000000100",3608897,SC,Y,SC Dept of Health & Environmental Control
"45000000111",3608909,SC,Y,SC Dept of Health & Environmental Control
"45000000112",3608910,SC,Y,SC Dept of Health & Environmental Control
"45000000115",3608913,SC,Y,SC Dept of Health & Environmental Control
"45000000134",3608933,SC,Y,SC Dept of Health & Environmental Control
"45000000099",3608896,SC,Y,SC Dept of Health & Environmental Control
"45000000103",3608900,SC,Y,SC Dept of Health & Environmental Control
"45000000132",3608931,SC,Y,SC Dept of Health & Environmental Control
"45000000121",3608919,SC,Y,SC Dept of Health & Environmental Control
"45000000126",3608925,SC,Y,SC Dept of Health & Environmental Control
"45000000102",3608899,SC,Y,SC Dept of Health & Environmental Control
"45000000122",3608921,SC,Y,SC Dept of Health & Environmental Control
"45000000101",3608898,SC,Y,SC Dept of Health & Environmental Control
"45000000130",3608929,SC,Y,SC Dept of Health & Environmental Control
"45000000136",3609173,SC,Y,SC Dept of Health & Environmental Control
"45000000135",3608934,SC,Y,SC Dept of Health & Environmental Control
"45000000124",3608923,SC,Y,SC Dept of Health & Environmental Control
"45000000104",3608901,SC,Y,SC Dept of Health & Environmental Control
"45000000106",3608903,SC,Y,SC Dept of Health & Environmental Control
"45000000114",3608912,SC,Y,SC Dept of Health & Environmental Control
"13000000474",3608937,GA,Y,Douglasville-Douglas County Stormwater Utility
"08000220001",1067012,CO,,PUEBLO WEST METRO DISTRICT
"08000000232",3608946,CO,,PUEBLO WEST METRO DISTRICT
"08000000233",3608948,CO,Y,Pitkin County
"08000000234",3608949,CO,Y,Pitkin County
"08000000235",3608950,CO,Y,Pitkin County
"22000000199",3609158,LA,Y,Louisiana Department of Forestry
"34001082011",2843622,NJ,,Passaic Valley Sewerage Commission
"34001082001",1073312,NJ,,Passaic Valley Sewerage Commission
"51000126001",1192705,VA,Y,Town of Chilhowie
"17000000084",3609221,IL,Y,"SCHAUMBURG, VILLAGE OF"
"17000574001",1113851,IL,Y,"SCHAUMBURG, VILLAGE OF"
"36004009001",1220703,NY,Y,City of Hudson
