"CWNS_ID","FACILITY_ID","STATE_CODE","CURRENT_EFFLUENT_TREATMENT_LEVEL","CURRENT_DISINFECTION_FLAG","FUTURE_EFFLUENT_TREATMENT_LEVEL","FUTURE_DISINFECTION_FLAG"
"18120000068",3536256,IN,Advanced,Y,Advanced,Y
"48001018003",3538816,TX,Secondary,Y,Secondary,Y
"17005414002",3539556,IL,Advanced,Y,,
"35201200035",3540416,NM,Secondary,Y,Secondary,Y
"17000112002",1113395,IL,Advanced,Y,Advanced,Y
"17000363001",1113631,IL,Advanced,N,Advanced,N
"17001011001",1114034,IL,Secondary,N,Secondary,N
"17003516001",1114155,IL,Secondary,N,Secondary,N
"17006511001",1114284,IL,Secondary,N,Secondary,N
"17009701001",1114436,IL,Advanced,N,Advanced,N
"18000003001",1120058,IN,Advanced,Y,Advanced,Y
"18000106001",1120118,IN,Advanced,Y,Advanced,Y
"19000506001",1123895,IA,Secondary,N,Secondary,N
"19000658001",1124030,IA,Secondary,N,Secondary,N
"19000757001",1124111,IA,Secondary,N,Secondary,N
"16000196001",1128720,ID,Secondary,N,Secondary,N
"22001215001",1237410,LA,Advanced,Y,Advanced,Y
"17000069001",1113357,IL,Advanced,Y,Advanced,Y
"36007177001",2814323,NY,Secondary,Y,Secondary,Y
"29003820001",2839109,MO,Secondary,N,Secondary,N
"17001018001",2851481,IL,Secondary,N,Secondary,N
"48007039067",2883822,TX,Secondary,Y,Secondary,Y
"18006019001",2924743,IN,Advanced,Y,Advanced,Y
"06009065001",2948926,CA,Advanced,Y,Advanced,Y
"48007062001",1227912,TX,Secondary,Y,Secondary,Y
"09000860001",1071878,CT,Advanced,Y,Advanced,Y
"34002076001",1073519,NJ,Secondary,N,Secondary,N
"12000008001",1078125,FL,Advanced,Y,Advanced,Y
"12000316001",1078412,FL,Advanced,Y,Advanced,Y
"39000291001",1080705,OH,Secondary,Y,Secondary,Y
"26000073001",1088351,MI,Advanced,N,Advanced,N
"26000485001",1088548,MI,Secondary,N,Secondary,N
"26002012001",1088716,MI,Advanced,N,Advanced,N
"26002106001",1088775,MI,Advanced,N,Advanced,N
"26002122001",1088786,MI,Advanced,N,Advanced,N
"26003025001",1088836,MI,Secondary,N,Secondary,N
"50000088002",1094139,VT,Secondary,Y,Secondary,Y
"50000090002",1094141,VT,Secondary,Y,Secondary,Y
"54000502001",1094734,WV,Secondary,N,Secondary,N
"33000067001",1100957,NH,Advanced,N,Advanced,N
"48007012005",1065730,TX,Secondary,Y,Secondary,Y
"08000284001",1067072,CO,Advanced,Y,Advanced,Y
"08000405001",1067150,CO,Secondary,N,Secondary,N
"08000500036",1067174,CO,Secondary,N,Secondary,N
"08000500062",1067198,CO,Secondary,Y,Advanced,Y
"12000264003",1069706,FL,Advanced,N,Advanced,N
"12000060001",1078182,FL,Advanced,Y,Advanced,Y
"12000092001",1078222,FL,Advanced,Y,Advanced,Y
"12000101002",1078245,FL,Advanced,N,Advanced,N
"13000575004",1109378,GA,Advanced,Y,Advanced,Y
"13000602001",1109411,GA,Secondary,Y,Secondary,Y
"17000098001",1113381,IL,Advanced,N,Advanced,N
"17000184001",1113461,IL,Advanced,Y,Advanced,Y
"17000233001",1113508,IL,Advanced,N,Advanced,N
"17000406001",1113676,IL,Advanced,N,Advanced,N
"20001644001",2919195,KS,Secondary,N,Secondary,N
"20000757001",3085534,KS,Secondary,N,Secondary,N
"34001112005",3106590,NJ,Secondary,Y,Advanced,Y
"31002125001",3347990,NE,Secondary,N,Secondary,N
"17007604001",1114360,IL,Secondary,Y,Secondary,Y
"17007805001",1114381,IL,Secondary,N,Secondary,N
"17009402001",1114416,IL,Advanced,N,Advanced,N
"18000077001",1120107,IN,Advanced,Y,Advanced,Y
"18000113001",1120124,IN,Advanced,Y,Advanced,Y
"18000351001",1120168,IN,Advanced,Y,Advanced,Y
"18003220001",1120298,IN,Advanced,Y,Advanced,Y
"18005013001",1120447,IN,Secondary,N,Secondary,N
"18005334001",1120484,IN,Advanced,Y,Advanced,Y
"19000028002",1123477,IA,Advanced,N,Advanced,N
"19000045001",1123492,IA,Secondary,N,Secondary,Y
"19000240001",1123657,IA,Secondary,N,Secondary,N
"19000256001",1123673,IA,Secondary,Y,Secondary,Y
"19000533001",1123921,IA,Secondary,N,Advanced,Y
"19000559001",1123944,IA,Secondary,N,Secondary,N
"19000579001",1123961,IA,Advanced,N,Advanced,Y
"19001097001",1124365,IA,Secondary,N,Secondary,N
"16000157001",1128685,ID,Secondary,Y,Secondary,Y
"20000314001",1130219,KS,Secondary,N,Secondary,N
"20000975001",1130465,KS,Secondary,N,Secondary,N
"36008001001",1221198,NY,Secondary,Y,Advanced,Y
"36009082011",1221415,NY,Advanced,Y,Advanced,Y
"55001810001",1229174,WI,Advanced,Y,Advanced,Y
"31002445001",1230264,NE,Secondary,N,Secondary,N
"20000732001",1230901,KS,Advanced,Y,Advanced,Y
"17008602001",1232762,IL,Secondary,Y,Secondary,Y
"18000250001",1234175,IN,Advanced,Y,Advanced,Y
"18004132001",1234196,IN,Secondary,Y,Secondary,Y
"19000943001",1234694,IA,Secondary,N,Secondary,N
"21000064001",1235485,KY,Secondary,Y,Secondary,Y
"37002201001",1236365,NC,Secondary,Y,Secondary,Y
"39008757001",1237834,OH,Advanced,Y,Advanced,Y
"56000010001",1238673,WY,Secondary,Y,Secondary,Y
"06005234001",1238821,CA,Advanced,Y,Advanced,Y
"18004394001",1120360,IN,Secondary,N,Secondary,N
"13000000427",3607968,GA,Primary,Y,Primary,Y
"17000512001",1113789,IL,Advanced,Y,Advanced,Y
"54002102001",1094943,WV,Secondary,Y,Secondary,Y
"29002821001",1133886,MO,Advanced,Y,Advanced,Y
"53000000027",3608126,WA,Secondary,Y,Secondary,Y
"36000000385",3608178,NY,Secondary,N,Secondary,Y
"01000160001",1101991,AL,,,Secondary,Y
"53000000036",3608286,WA,Secondary,Y,Secondary,Y
"01000397001",1102203,AL,Secondary,Y,Secondary,Y
"06000000125",3608290,CA,,,Advanced,Y
"33000037001",1100933,NH,Advanced,Y,Advanced,Y
"01000317001",1102138,AL,Secondary,Y,Secondary,Y
"01000326001",1102143,AL,Secondary,Y,Secondary,Y
"13000184001",1109191,GA,Secondary,N,Secondary,N
"06000000181",3609275,CA,Secondary,Y,Secondary,Y
"34002065001",1073516,NJ,Advanced,Y,Advanced,Y
"17000232001",1113507,IL,Advanced,Y,Advanced,Y
"32000004001",1144625,NV,Secondary,N,Secondary,N
"29000000150",3607696,MO,Advanced,N,Advanced,Y
"29000000273",3607876,MO,Advanced,Y,,
"06000000099",3607878,CA,Secondary,N,Secondary,N
"41000100002",1164356,OR,Secondary,Y,Secondary,Y
"53000000024",3608123,WA,Secondary,Y,Secondary,Y
"53000000033",3608132,WA,Primary,N,Secondary,Y
"40000003001",1172417,OK,Advanced,Y,Advanced,Y
"13000012002",1108946,GA,Secondary,Y,Secondary,Y
"29003080001",1133910,MO,Advanced,Y,Advanced,Y
"29002354001",1133798,MO,Advanced,N,Advanced,N
"06000000124",3608283,CA,Advanced,Y,Advanced,Y
"16000048001",1128594,ID,Secondary,Y,Secondary,Y
"06000000137",3608581,CA,Secondary,Y,Secondary,Y
"45000000086",3608674,SC,Secondary,N,Secondary,N
"16000104001",1128645,ID,Secondary,Y,Secondary,Y
"06002024001",1175282,CA,Advanced,Y,Advanced,Y
"16000171001",1128697,ID,Secondary,Y,Secondary,Y
"50000000018",3608747,VT,Secondary,Y,Secondary,Y
"13000000478",3608965,GA,Secondary,N,Secondary,N
"13000573001",1109372,GA,Advanced,Y,Advanced,Y
"37003905001",1153391,NC,Secondary,N,Advanced,N
"37008101001",1153680,NC,Advanced,Y,Advanced,Y
"01000534001",3520796,AL,Secondary,Y,Secondary,Y
"17001203001",1114053,IL,Secondary,N,Secondary,N
"54000000024",3607758,WV,,,Secondary,N
"29002511001",1133880,MO,Advanced,N,Advanced,Y
"54000000026",3607780,WV,,,Secondary,Y
"06000000089",3607790,CA,Advanced,Y,Advanced,Y
"08000080001",1066884,CO,Advanced,Y,Advanced,Y
"06000000123",3608282,CA,Advanced,Y,Advanced,Y
"29003587001",1233278,MO,Advanced,Y,Advanced,Y
"37007301001",1153599,NC,Advanced,Y,Advanced,Y
"37002408001",1153277,NC,Advanced,Y,Advanced,Y
"29001062001",1133343,MO,Advanced,Y,Advanced,Y
"54000801001",1094753,WV,Secondary,Y,Secondary,Y
"01000414001",1102223,AL,Secondary,Y,Secondary,Y
"29001020002",1133270,MO,Advanced,Y,Advanced,Y
"36008083001",1221274,NY,Advanced,N,Advanced,Y
"31000355001",1145811,NE,Secondary,N,Secondary,N
"16000115001",1128655,ID,Secondary,N,Secondary,N
"29003198001",1133929,MO,Advanced,Y,Advanced,Y
"29000000268",3607855,MO,Advanced,Y,Advanced,Y
"08000500018",1067163,CO,Advanced,Y,Advanced,Y
"19000493001",1123883,IA,Secondary,N,Advanced,Y
"06002030001",1238810,CA,Secondary,Y,Secondary,Y
"06002015001",1175274,CA,Secondary,Y,Advanced,Y
"04001344001",1069475,AZ,Advanced,Y,Advanced,Y
"04002703002",1069673,AZ,Advanced,Y,Advanced,Y
"33000038001",1100934,NH,Secondary,Y,Advanced,Y
"39000000151",3608990,OH,Secondary,Y,Secondary,Y
"08000330001",1067118,CO,Secondary,Y,Secondary,Y
"39000000159",3609007,OH,Secondary,Y,Secondary,Y
"31000950001",1230204,NE,Advanced,N,Advanced,N
"36000000352",3607900,NY,Secondary,Y,Secondary,Y
"29002082001",1133671,MO,Advanced,N,Advanced,N
"01000000117",3607935,AL,Secondary,Y,Secondary,Y
"06000000115",3608101,CA,Primary,N,Primary,N
"19000599001",1123981,IA,Secondary,N,Secondary,N
"01000015001",1101842,AL,Secondary,N,Secondary,N
"36000000392",3608361,NY,Advanced,N,Advanced,N
"31002175001",1146038,NE,Secondary,N,Secondary,N
"37008110001",1153686,NC,Secondary,N,Secondary,N
"17000029001",1113321,IL,Advanced,Y,Advanced,Y
"13000800003",3522356,GA,Advanced,Y,Advanced,Y
"18000000041",3608514,IN,Advanced,Y,Advanced,Y
"17000000048",3608419,IL,,,Advanced,Y
"51000129003",1235969,VA,Secondary,N,Secondary,N
"53001610001",1180978,WA,Secondary,Y,Secondary,Y
"29001111001",1133392,MO,Advanced,N,Advanced,Y
"02000500032",3106490,AK,Secondary,Y,Secondary,Y
"06006041001",1175894,CA,Secondary,N,Secondary,N
"29000000124",3607572,MO,Advanced,Y,Advanced,Y
"51000000137",3609413,VA,Secondary,Y,Secondary,Y
"50000083001",1094132,VT,Advanced,Y,Advanced,Y
"33000083002",3185042,NH,Secondary,Y,Advanced,Y
"19000208001",1123627,IA,Secondary,N,Advanced,Y
"29002071001",1133670,MO,Advanced,Y,Advanced,Y
"29001237005",1133573,MO,Advanced,N,,
"17000484001",1113755,IL,Advanced,Y,Advanced,Y
"29003548001",1133979,MO,Advanced,Y,Advanced,Y
"51000000132",3607987,VA,,,Advanced,Y
"40000807001",1236902,OK,Secondary,N,Secondary,N
"41000060001",1164322,OR,Secondary,Y,Secondary,Y
"16000089001",1128639,ID,Secondary,Y,Secondary,Y
"06000000171",3609136,CA,Advanced,Y,Advanced,Y
"50000000041",3609144,VT,Secondary,Y,Secondary,Y
"37002901003",1236368,NC,Advanced,Y,Advanced,Y
"08000282001",1067070,CO,Secondary,Y,Secondary,Y
"38000032001",1151285,ND,Secondary,N,Secondary,N
"17000102001",1113385,IL,Secondary,Y,Secondary,Y
"53000005001",1180739,WA,Secondary,Y,Secondary,Y
"17009817001",1232772,IL,Secondary,N,Secondary,N
"36007224001",1221189,NY,Advanced,Y,Advanced,Y
"36002001006",1220310,NY,Advanced,Y,Advanced,Y
"08000241001",1067030,CO,Secondary,N,Secondary,N
"16000064001",1128614,ID,Secondary,Y,Secondary,Y
"01000231001",1102062,AL,Secondary,Y,Secondary,Y
"01000071001",1101903,AL,Secondary,Y,Secondary,Y
"01000073001",1101905,AL,Secondary,N,Secondary,N
"16000252001",1128770,ID,Secondary,Y,Secondary,Y
"17000144001",1113416,IL,Advanced,N,Advanced,N
"17000530001",1113805,IL,Advanced,Y,Advanced,Y
"19000655001",1124028,IA,Advanced,Y,Advanced,Y
"08209000130",3500282,CO,Advanced,Y,Advanced,Y
"51000308001",1192943,VA,Secondary,Y,NA,N
"36004001001",1220689,NY,Secondary,Y,Secondary,Y
"29000000244",3607826,MO,Advanced,N,Advanced,N
"08000000034",3607871,CO,Secondary,N,Secondary,N
"30000070001",1159133,MT,Secondary,Y,Secondary,Y
"40000038001",1172459,OK,Secondary,N,Secondary,N
"13000012001",1108945,GA,Advanced,Y,Advanced,Y
"29002513001",1133882,MO,Advanced,Y,Advanced,Y
"01000291001",1102118,AL,Secondary,Y,Secondary,Y
"17000000032",3608003,IL,Secondary,N,Secondary,Y
"16000046001",1128592,ID,Secondary,Y,Secondary,Y
"17000000062",3608775,IL,Secondary,N,Secondary,N
"49000267001",1170601,UT,Secondary,N,Secondary,N
"08000226001",1067016,CO,Advanced,Y,Advanced,Y
"27000005001",1147897,MN,Advanced,Y,Advanced,Y
"27001515001",1148222,MN,Advanced,Y,Advanced,Y
"27009202001",1148458,MN,Secondary,N,Secondary,N
"51000308006",1192948,VA,Advanced,Y,Advanced,Y
"29000000144",3607640,MO,Advanced,Y,Advanced,Y
"29000000245",3607828,MO,Advanced,Y,Advanced,Y
"29001172001",1133495,MO,Advanced,Y,Advanced,Y
"29004103001",1134113,MO,Advanced,N,Advanced,N
"17007603001",1114359,IL,Secondary,N,Secondary,N
"36005069001",1220879,NY,,,,
"17000338002",1113607,IL,Advanced,Y,Advanced,Y
"29004035001",1134057,MO,Advanced,Y,Advanced,Y
"06003017001",1238812,CA,Advanced,Y,Advanced,Y
"17000081001",1113368,IL,Advanced,Y,Advanced,Y
"31000475001",1145833,NE,Advanced,Y,Advanced,Y
"08201200057",3529636,CO,Advanced,N,Advanced,N
"29002204001",1133730,MO,Advanced,Y,Advanced,Y
"17007312001",1114327,IL,Secondary,N,Secondary,N
"17000107001",1113389,IL,Advanced,N,Advanced,N
"37000000037",3609355,NC,,,Advanced,Y
"08209000080",3500232,CO,Secondary,Y,Secondary,Y
"27005804001",1148362,MN,Advanced,Y,Advanced,Y
"19000671001",1124043,IA,Secondary,N,Advanced,Y
"27000255001",1148108,MN,Advanced,Y,Advanced,Y
"27009920040",1148590,MN,Advanced,N,Advanced,N
"29000000146",3607682,MO,Advanced,N,Advanced,Y
"29000000149",3607688,MO,Advanced,Y,Advanced,Y
"36000000383",3608166,NY,Secondary,N,Secondary,N
"29000000316",3608168,MO,,,Advanced,Y
"01000125001",1101956,AL,Secondary,Y,Secondary,Y
"36000000393",3608364,NY,,,Secondary,Y
"16000050001",1128596,ID,Secondary,Y,Secondary,Y
"08000000077",3608414,CO,Advanced,Y,Advanced,Y
"31002620001",1230272,NE,Secondary,N,Secondary,N
"19000899001",1124237,IA,Advanced,Y,Advanced,Y
"36002001003",1220307,NY,Advanced,Y,Advanced,Y
"08000000183",3608768,CO,Advanced,Y,Advanced,Y
"33000054001",1100945,NH,Secondary,Y,Advanced,Y
"04001903018",3535476,AZ,Secondary,Y,Secondary,Y
"27000285001",1148118,MN,Secondary,N,Secondary,N
"48000000112",3609242,TX,Secondary,Y,Secondary,Y
"37009203003",1153765,NC,Advanced,Y,Advanced,Y
"08000036001",1066839,CO,Advanced,Y,Advanced,Y
"19000603001",1234670,IA,Secondary,N,Advanced,Y
"29001191001",1133526,MO,Advanced,Y,Advanced,Y
"41000000050",3608388,OR,,,Advanced,Y
"17000150001",1113425,IL,Advanced,Y,Advanced,Y
"06006005001",1175858,CA,Secondary,N,Secondary,N
"17000000061",3608763,IL,,,Advanced,Y
"48000000103",3608783,TX,Advanced,Y,Advanced,Y
"48000000104",3608872,TX,Secondary,Y,Secondary,Y
"29000000322",3609133,MO,Advanced,Y,Advanced,Y
"27000156001",1148022,MN,Advanced,Y,Advanced,Y
"36005030001",1220844,NY,Secondary,Y,Secondary,Y
"37009101001",1153755,NC,Advanced,N,Advanced,N
"19000499001",1123890,IA,Secondary,N,Advanced,Y
"50000000042",3609145,VT,Advanced,Y,Advanced,Y
"53000235001",1180773,WA,Secondary,Y,Secondary,Y
"29000000105",3607533,MO,Advanced,Y,Advanced,Y
"08000280001",1067068,CO,Advanced,N,Advanced,N
"29001015001",1133262,MO,Advanced,Y,Advanced,Y
"29002295001",1133769,MO,Advanced,N,Advanced,N
"29001002001",1133227,MO,Advanced,Y,Advanced,Y
"54000000068",3609472,WV,Secondary,Y,Advanced,Y
"34007229001",1073882,NJ,Secondary,N,Advanced,N
"27006303001",1148377,MN,Secondary,N,Secondary,N
"29001086001",1133367,MO,Advanced,N,Advanced,Y
"29000000270",3607858,MO,Advanced,N,Advanced,N
"08000000033",3607870,CO,Secondary,Y,Secondary,Y
"36008002009",1221202,NY,Advanced,Y,,
"54002010001",1094900,WV,Secondary,Y,Secondary,Y
"36004051001",1220749,NY,Secondary,Y,Secondary,Y
"36000000282",3606873,NY,Secondary,Y,Secondary,Y
"16000179001",1128704,ID,,,Secondary,Y
"17000000057",3608641,IL,,,Advanced,Y
"01000000139",3608648,AL,Secondary,N,Secondary,N
"16000026001",1128573,ID,Secondary,Y,Secondary,Y
"16000165001",1128693,ID,Secondary,Y,Advanced,Y
"22009071004",1168662,LA,Advanced,Y,Advanced,Y
"32000000022",3608693,NV,Advanced,Y,Advanced,Y
"01000000135",3608598,AL,Secondary,Y,Secondary,Y
"29004093001",1134103,MO,Advanced,Y,Advanced,Y
"29001048001",1133329,MO,Advanced,Y,Advanced,Y
"13000062002",1109057,GA,Advanced,Y,Advanced,Y
"13000062008",3387534,GA,Advanced,Y,Advanced,Y
"13000062001",1109056,GA,Advanced,Y,Advanced,Y
"08000303001",1067089,CO,Advanced,Y,Advanced,Y
"54000000066",3609338,WV,Secondary,Y,Secondary,Y
"27005901001",1148365,MN,Secondary,N,Secondary,N
"27000313001",1148137,MN,Secondary,N,,
"29000000141",3607602,MO,Advanced,N,Advanced,N
"36000000353",3607936,NY,Secondary,Y,Advanced,Y
"29001021001",1133272,MO,Advanced,Y,Advanced,Y
"40000018001",1172438,OK,Secondary,Y,Secondary,Y
"40000199001",1172583,OK,Advanced,Y,Advanced,Y
"29003163001",1133927,MO,Advanced,Y,Advanced,Y
"53000000023",3608122,WA,Secondary,N,Secondary,N
"29001074001",1133356,MO,Advanced,Y,Advanced,Y
"29000000317",3608171,MO,Advanced,N,,
"17000000039",3608172,IL,,,Secondary,Y
"54003011001",1095061,WV,Advanced,Y,Advanced,Y
"37007901001",1153661,NC,Secondary,Y,Secondary,Y
"33000129001",1100997,NH,Secondary,N,Secondary,N
"13000000490",3609310,GA,Advanced,Y,Advanced,Y
"16000186001",1128710,ID,Secondary,Y,Secondary,Y
"17000490001",1113763,IL,Advanced,Y,Advanced,Y
"16000074001",1128625,ID,Secondary,Y,Secondary,Y
"29002515001",1133884,MO,Advanced,Y,Advanced,Y
"29002024001",1133643,MO,Advanced,N,Advanced,Y
"29001127002",1133407,MO,Advanced,Y,Advanced,Y
"36000000446",3609486,NY,Secondary,Y,Secondary,Y
"29002096001",1133680,MO,Advanced,Y,Advanced,Y
"13000806001",1109628,GA,Secondary,N,Secondary,N
"36006045002",3487496,NY,Secondary,N,Secondary,Y
"29001189003",1133515,MO,Advanced,Y,Advanced,Y
"29000000230",3607809,MO,Advanced,Y,Advanced,Y
"29003714001",1134004,MO,Advanced,N,Advanced,N
"36000000395",3608366,NY,Advanced,N,Advanced,N
"45000614007",1157241,SC,Advanced,N,Advanced,N
"32000012001",1144648,NV,Secondary,N,Secondary,N
"45000607006",1157224,SC,Advanced,Y,Advanced,Y
"17000000063",3608786,IL,,,Secondary,Y
"01000192001",1102023,AL,Secondary,Y,Secondary,Y
"36001017001",1232106,NY,Advanced,Y,Advanced,Y
"04002701004",1069665,AZ,Secondary,Y,Advanced,Y
"33000075001",1100964,NH,Advanced,Y,Advanced,Y
"27000166001",1148031,MN,Advanced,Y,Advanced,Y
"47000000017",3609365,TN,,,Advanced,Y
"13000000492",3609368,GA,Advanced,Y,Advanced,Y
"54003902001",1095154,WV,Secondary,Y,Advanced,Y
"36006016001",1220945,NY,Secondary,N,Secondary,Y
"36000000350",3607881,NY,Secondary,Y,,
"06002036001",1175294,CA,Advanced,Y,Advanced,Y
"36008055001",1221254,NY,Secondary,N,Secondary,Y
"40000004001",1172419,OK,Secondary,N,Secondary,N
"29002128001",2877670,MO,Advanced,N,Advanced,Y
"08000000143",3608662,CO,Secondary,N,Secondary,N
"19000607001",1123987,IA,Secondary,Y,Advanced,Y
"19001012001",1124291,IA,Advanced,N,Advanced,Y
"50000000019",3608748,VT,Secondary,Y,Secondary,Y
"08000000269",3609219,CO,,,Advanced,Y
"54004402001",1095233,WV,Advanced,N,Advanced,N
"27001705001",1148234,MN,Advanced,Y,Advanced,Y
"29003390001",1133951,MO,Advanced,N,Advanced,N
"48004261001",1227861,TX,Secondary,Y,Secondary,Y
"29002120001",1133697,MO,Advanced,Y,Advanced,Y
"41000102001",1164358,OR,Secondary,Y,Secondary,Y
"01000000131",3608288,AL,Secondary,N,Secondary,N
"31000590001",1145844,NE,Secondary,N,Secondary,Y
"36001013001",1220260,NY,Advanced,Y,Advanced,Y
"45000000078",3608404,SC,Advanced,Y,Advanced,Y
"17000084001",1113371,IL,Advanced,N,Advanced,N
"01000380002",1239406,AL,Secondary,Y,Advanced,Y
"36002001008",1220312,NY,Secondary,Y,Secondary,Y
"16002001007",3398396,ID,Advanced,Y,Advanced,Y
"31002230001",1230259,NE,Advanced,N,Advanced,N
"06005043001",1175563,CA,Secondary,N,Secondary,N
"37009209001",1153772,NC,Advanced,Y,Advanced,Y
"16000083001",1128633,ID,Secondary,Y,Secondary,Y
"08000000170",3608749,CO,Advanced,Y,Advanced,Y
"16000085001",1128635,ID,Secondary,Y,Secondary,Y
"13000847001",1109671,GA,Secondary,Y,Advanced,Y
"19000255001",1123672,IA,Secondary,N,Advanced,Y
"19000580001",1234667,IA,Secondary,Y,Advanced,Y
"53000190001",1180763,WA,Advanced,Y,Advanced,Y
"04001334001",1069465,AZ,Secondary,Y,Secondary,Y
"37001404001",1153197,NC,Secondary,N,Secondary,N
"27002112001",1148252,MN,Secondary,Y,Secondary,Y
"29001066001",1133347,MO,Advanced,N,Advanced,N
"29000000676",3607827,MO,Advanced,N,Advanced,N
"54000000032",3608096,WV,,,Secondary,Y
"36000000396",3608368,NY,,,Advanced,Y
"36000000397",3608370,NY,Advanced,N,Advanced,N
"36009133001",1232195,NY,Advanced,Y,Advanced,Y
"45000614001",1157237,SC,Advanced,N,Advanced,N
"36000000408",3608409,NY,,,Advanced,Y
"16000063001",1128613,ID,Secondary,Y,Secondary,Y
"29000000320",3608673,MO,Advanced,Y,Advanced,Y
"01000000148",3608793,AL,Secondary,N,Secondary,Y
"37008201001",1153688,NC,Advanced,Y,Advanced,Y
"08000350001",1067132,CO,Secondary,Y,Secondary,Y
"19000572001",1123954,IA,Secondary,Y,Advanced,Y
"13000827002",1109652,GA,Secondary,Y,Secondary,Y
"29004061001",1233297,MO,Advanced,N,Advanced,N
"29000000156",3607718,MO,Advanced,N,Advanced,N
"29000000256",3607844,MO,Advanced,Y,Advanced,Y
"29000000262",3607850,MO,Advanced,Y,Advanced,Y
"17000627001",1113901,IL,Secondary,N,Advanced,N
"36007201001",1221176,NY,,,Secondary,N
"01200100006",2869405,AL,Secondary,Y,Secondary,Y
"13000625001",1109438,GA,Advanced,Y,Advanced,Y
"08209000050",3500202,CO,Secondary,Y,Advanced,Y
"01000145002",1101980,AL,Secondary,Y,Secondary,Y
"08201200044",3529116,CO,,,Advanced,Y
"36007219001",1221184,NY,Advanced,Y,Advanced,Y
"36006047001",1220970,NY,Secondary,N,Secondary,N
"51000308011",1192951,VA,Advanced,Y,Advanced,Y
"41000094001",1164351,OR,Secondary,Y,,
"19000189001",1123612,IA,Advanced,N,Advanced,Y
"51000308005",1192947,VA,Secondary,Y,,
"51000228001",1192852,VA,Advanced,Y,Advanced,Y
"17000281001",1113556,IL,Secondary,N,Secondary,N
"29001033001",1133311,MO,Advanced,Y,Advanced,Y
"29001021002",1133273,MO,Advanced,Y,Advanced,Y
"29001213001",1133544,MO,Advanced,Y,Advanced,Y
"40000579001",1172769,OK,Secondary,N,Secondary,N
"17000000042",3608289,IL,,,Secondary,N
"39000000147",3608799,OH,,,Secondary,Y
"04001316001",3210288,AZ,Advanced,Y,Advanced,Y
"37008001002",1153674,NC,Advanced,Y,Advanced,Y
"48000000108",3609159,TX,Secondary,Y,Secondary,Y
"37002101001",1153250,NC,Secondary,Y,Secondary,Y
"29002494002",1133869,MO,Advanced,N,Advanced,N
"29000000103",3607531,MO,Advanced,Y,Advanced,Y
"36006049001",1220972,NY,Advanced,N,Advanced,N
"36000000447",3609512,NY,,,Secondary,Y
"29003247001",1233273,MO,Advanced,Y,Advanced,Y
"06000000117",3608103,CA,Advanced,Y,Advanced,Y
"29004127001",1134143,MO,Secondary,N,Secondary,Y
"53000000034",3608133,WA,Primary,N,Primary,N
"13000205006",1109234,GA,Advanced,Y,Advanced,Y
"29004152001",1134164,MO,Advanced,Y,Advanced,Y
"01000058001",1101892,AL,Secondary,Y,Secondary,Y
"16000136001",1128669,ID,Secondary,Y,Secondary,Y
"36009031001",1221355,NY,Secondary,Y,Secondary,Y
"45000251001",1157143,SC,Advanced,Y,Advanced,Y
"17000615001",1113890,IL,Advanced,Y,Advanced,Y
"45000185001",1157085,SC,Secondary,N,Secondary,N
"17000000059",3608727,IL,Secondary,Y,Advanced,Y
"32000047001",1144688,NV,Advanced,Y,Advanced,Y
"32000000011",3606735,NV,Advanced,Y,Advanced,Y
"32000011001",1144647,NV,Advanced,N,Advanced,N
"17000033001",1113324,IL,Advanced,N,Advanced,Y
"08000000213",3608855,CO,Advanced,N,Advanced,N
"29001041001",1133322,MO,Advanced,Y,Advanced,Y
"36000000410",3608424,NY,,,Secondary,N
"37008701001",1153739,NC,Advanced,Y,Advanced,Y
"36003058001",1220435,NY,Secondary,Y,Advanced,Y
"47001380001",1235079,TN,Advanced,Y,Advanced,Y
"06000000140",3608711,CA,Secondary,N,Secondary,N
"29000000138",3607587,MO,Advanced,Y,,
"32000016001",1144654,NV,Advanced,Y,Advanced,Y
"48003001001",1183166,TX,Secondary,N,Secondary,Y
"55000000052",3609220,WI,Advanced,Y,Advanced,Y
"22000000185",3608422,LA,,,Secondary,Y
"36000000411",3608425,NY,Secondary,N,Secondary,Y
"29003592001",1133986,MO,Advanced,Y,Advanced,Y
"29002311001",1233249,MO,Advanced,N,Advanced,N
"41000047001",1238046,OR,Secondary,Y,Advanced,Y
"29003742002",3537676,MO,Advanced,Y,Advanced,Y
"29004032001",1134055,MO,Advanced,Y,Advanced,Y
"29003246001",1133943,MO,Advanced,Y,Advanced,Y
"29003241001",1133938,MO,Advanced,Y,Advanced,Y
"17000489002",1113762,IL,Advanced,N,Advanced,N
"08000000124",3608630,CO,Advanced,Y,Advanced,Y
"37009212001",1153776,NC,Advanced,N,Advanced,N
"36000000398",3608371,NY,,,Advanced,N
"37008102001",1153681,NC,Secondary,Y,Secondary,Y
"16000053001",1128598,ID,Secondary,Y,Secondary,Y
"16000181001",1128706,ID,Secondary,Y,Secondary,Y
"08000345001",1067131,CO,Advanced,Y,Advanced,Y
"08000000123",3608628,CO,Secondary,Y,Secondary,Y
"01000000147",3608772,AL,Secondary,N,Secondary,N
"37001807001",1153234,NC,Advanced,Y,Advanced,Y
"08000000029",3607726,CO,Secondary,N,Secondary,N
"36000000345",3607747,NY,Secondary,Y,Advanced,Y
"54000603001",1239019,WV,Secondary,Y,Secondary,Y
